Id_vente,Id_bien,Date,Valeur
26818,26272,2020-03-13 00:00:00,337300
26819,26273,2020-03-19 00:00:00,128000
26820,26274,2020-05-27 00:00:00,289000
26821,26275,2020-05-29 00:00:00,137600
26822,26276,2020-01-17 00:00:00,135000
26823,26277,2020-02-17 00:00:00,355000
26824,26278,2020-02-18 00:00:00,171000
26825,26279,2020-03-11 00:00:00,139000
26826,26280,2020-03-27 00:00:00,131000
26827,26281,2020-05-15 00:00:00,285000
26828,26282,2020-05-27 00:00:00,275400
26829,26283,2020-02-05 00:00:00,78000
26830,26284,2020-06-02 00:00:00,270000
26831,26285,2020-05-05 00:00:00,113250
26832,26286,2020-06-17 00:00:00,76000
26833,26287,2020-06-25 00:00:00,82000
26834,26288,2020-03-02 00:00:00,230000
26835,26289,2020-06-04 00:00:00,248730
26836,26290,2020-06-08 00:00:00,190000
26837,26291,2020-04-16 00:00:00,86000
26838,26292,2020-01-06 00:00:00,265000
26839,26293,2020-01-16 00:00:00,166000
26840,26294,2020-01-17 00:00:00,90000
26841,26295,2020-05-13 00:00:00,129000
26842,26296,2020-01-10 00:00:00,174000
26843,26297,2020-01-13 00:00:00,79000
26844,26298,2020-01-17 00:00:00,163090
26845,26299,2020-01-17 00:00:00,103000
26846,26298,2020-01-30 00:00:00,155900
26847,26300,2020-02-06 00:00:00,139000
26848,26301,2020-02-14 00:00:00,153750
26849,26302,2020-02-18 00:00:00,171550
26850,26303,2020-02-20 00:00:00,120000
26851,26304,2020-03-10 00:00:00,194000
26852,26305,2020-03-16 00:00:00,156000
26853,26305,2020-04-02 00:00:00,167000
26854,26306,2020-04-17 00:00:00,195000
26855,26307,2020-05-06 00:00:00,199000
26856,26308,2020-05-18 00:00:00,164000
26857,26298,2020-05-22 00:00:00,180000
26858,26309,2020-05-22 00:00:00,169500
26859,26310,2020-05-22 00:00:00,133500
26860,26305,2020-05-25 00:00:00,166000
26861,26311,2020-05-29 00:00:00,127000
26862,26312,2020-06-01 00:00:00,228000
26863,26313,2020-06-08 00:00:00,215000
26864,26314,2020-06-12 00:00:00,162000
26865,26305,2020-06-22 00:00:00,179000
26866,26315,2020-06-24 00:00:00,121000
26867,26316,2020-06-25 00:00:00,111000
26868,26317,2020-06-29 00:00:00,189000
26869,26318,2020-06-30 00:00:00,116000
26870,26319,2020-01-06 00:00:00,134000
26871,26320,2020-01-08 00:00:00,93840
26872,26321,2020-01-09 00:00:00,50400
26873,26322,2020-01-10 00:00:00,172000
26874,26323,2020-01-24 00:00:00,151206
26875,26324,2020-01-27 00:00:00,119500
26876,26325,2020-01-29 00:00:00,8600000
26877,26326,2020-02-04 00:00:00,77000
26878,26327,2020-02-05 00:00:00,97000
26879,26328,2020-02-13 00:00:00,87000
26880,26329,2020-02-13 00:00:00,89000
26881,26330,2020-02-14 00:00:00,147450
26882,26331,2020-02-18 00:00:00,126000
26883,26332,2020-02-18 00:00:00,114000
26884,26333,2020-02-27 00:00:00,305000
26885,26334,2020-02-28 00:00:00,107500
26886,26335,2020-02-28 00:00:00,139000
26887,26336,2020-02-28 00:00:00,65000
26888,26337,2020-03-06 00:00:00,265000
26889,26338,2020-03-09 00:00:00,91000
26890,26339,2020-03-10 00:00:00,34000
26891,26340,2020-03-12 00:00:00,90500
26892,26341,2020-03-23 00:00:00,75000
26893,26342,2020-04-30 00:00:00,203000
26894,26343,2020-04-30 00:00:00,135000
26895,26344,2020-05-15 00:00:00,105500
26896,26345,2020-05-19 00:00:00,117700
26897,26346,2020-05-26 00:00:00,73000
26898,26347,2020-05-26 00:00:00,93000
26899,26348,2020-05-27 00:00:00,150000
26900,26349,2020-05-28 00:00:00,215000
26901,26350,2020-05-28 00:00:00,104000
26902,26351,2020-05-29 00:00:00,120000
26903,26352,2020-05-29 00:00:00,133300
26904,26353,2020-05-29 00:00:00,85000
26905,26354,2020-06-03 00:00:00,129970
26906,26355,2020-06-03 00:00:00,106000
26907,26356,2020-06-04 00:00:00,127000
26908,26357,2020-06-09 00:00:00,66000
26909,26358,2020-06-12 00:00:00,114430
26910,26359,2020-06-15 00:00:00,90000
26911,26360,2020-06-15 00:00:00,184000
26912,26361,2020-06-19 00:00:00,144500
26913,26362,2020-06-22 00:00:00,79000
26914,26363,2020-06-22 00:00:00,112000
26915,26364,2020-06-23 00:00:00,50000
26916,26365,2020-06-24 00:00:00,43000
26917,26366,2020-06-24 00:00:00,125000
26918,26367,2020-06-25 00:00:00,160000
26919,26368,2020-06-29 00:00:00,161000
26920,26369,2020-06-30 00:00:00,380000
26921,26370,2020-06-30 00:00:00,84500
26922,26371,2020-06-30 00:00:00,110000
26923,26372,2020-01-29 00:00:00,150450
26924,26372,2020-04-17 00:00:00,159450
26925,26373,2020-05-06 00:00:00,164400
26926,26374,2020-01-16 00:00:00,128000
26927,26375,2020-02-03 00:00:00,185200
26928,26376,2020-03-10 00:00:00,179000
26929,26377,2020-03-11 00:00:00,178000
26930,26378,2020-04-24 00:00:00,74000
26931,26379,2020-06-30 00:00:00,299000
26932,26380,2020-03-13 00:00:00,173000
26933,26381,2020-01-10 00:00:00,149000
26934,26382,2020-01-17 00:00:00,162900
26935,26383,2020-01-20 00:00:00,224000
26936,26384,2020-01-21 00:00:00,194700
26937,26385,2020-02-03 00:00:00,145000
26938,26386,2020-02-18 00:00:00,122000
26939,26387,2020-03-02 00:00:00,181000
26940,26388,2020-03-03 00:00:00,243000
26941,26389,2020-03-06 00:00:00,162000
26942,26383,2020-03-09 00:00:00,222000
26943,26390,2020-05-12 00:00:00,232630
26944,26391,2020-05-26 00:00:00,128000
26945,26392,2020-06-09 00:00:00,168000
26946,26393,2020-06-09 00:00:00,139000
26947,26394,2020-06-12 00:00:00,169000
26948,26395,2020-06-24 00:00:00,235000
26949,26396,2020-02-25 00:00:00,75500
26950,26397,2020-01-23 00:00:00,217000
26951,26398,2020-01-23 00:00:00,198473
26952,26399,2020-02-06 00:00:00,198000
26953,26400,2020-02-18 00:00:00,225950
26954,26401,2020-03-04 00:00:00,106000
26955,26402,2020-03-06 00:00:00,109000
26956,26403,2020-03-09 00:00:00,135000
26957,26404,2020-03-17 00:00:00,164100
26958,26405,2020-03-31 00:00:00,90000
26959,26406,2020-04-28 00:00:00,177070
26960,26407,2020-05-20 00:00:00,138000
26961,26408,2020-05-22 00:00:00,115000
26962,26408,2020-05-22 00:00:00,105000
26963,26409,2020-05-26 00:00:00,165000
26964,26410,2020-06-09 00:00:00,133000
26965,26411,2020-06-18 00:00:00,100000
26966,26412,2020-06-19 00:00:00,147000
26967,26413,2020-06-25 00:00:00,192500
26968,26414,2020-01-07 00:00:00,116000
26969,26415,2020-01-14 00:00:00,151000
26970,26416,2020-01-21 00:00:00,324000
26971,26417,2020-02-25 00:00:00,169850
26972,26418,2020-02-28 00:00:00,129000
26973,26419,2020-03-04 00:00:00,167000
26974,26420,2020-03-06 00:00:00,186000
26975,26421,2020-04-29 00:00:00,360000
26976,26422,2020-06-04 00:00:00,299800
26977,26423,2020-06-05 00:00:00,155000
26978,26424,2020-06-29 00:00:00,105000
26979,26425,2020-01-15 00:00:00,185000
26980,26426,2020-01-30 00:00:00,165000
26981,26427,2020-05-25 00:00:00,69000
26982,26428,2020-06-05 00:00:00,155000
26983,26429,2020-06-25 00:00:00,264000
26984,26430,2020-01-27 00:00:00,132000
26985,26431,2020-01-30 00:00:00,124500
26986,26432,2020-01-31 00:00:00,119000
26987,26433,2020-02-04 00:00:00,161000
26988,26432,2020-02-06 00:00:00,97000
26989,26434,2020-02-07 00:00:00,125000
26990,26435,2020-02-13 00:00:00,100000
26991,26436,2020-02-19 00:00:00,170000
26992,26437,2020-02-21 00:00:00,93000
26993,26438,2020-02-24 00:00:00,115000
26994,26439,2020-02-25 00:00:00,194400
26995,26440,2020-02-28 00:00:00,132250
26996,26441,2020-04-03 00:00:00,248000
26997,26442,2020-04-28 00:00:00,138000
26998,26443,2020-05-14 00:00:00,109900
26999,26444,2020-05-15 00:00:00,225000
27000,26445,2020-05-19 00:00:00,105000
27001,26446,2020-05-22 00:00:00,109000
27002,26447,2020-05-23 00:00:00,96500
27003,26448,2020-05-28 00:00:00,127000
27004,26449,2020-05-29 00:00:00,135000
27005,26450,2020-06-02 00:00:00,228000
27006,26451,2020-06-09 00:00:00,160000
27007,26452,2020-06-17 00:00:00,200000
27008,26453,2020-02-11 00:00:00,163000
27009,26454,2020-03-06 00:00:00,81500
27010,26455,2020-04-07 00:00:00,155000
27011,26456,2020-06-19 00:00:00,316000
27012,26457,2020-01-04 00:00:00,74000
27013,26458,2020-01-10 00:00:00,97000
27014,26459,2020-01-14 00:00:00,139700
27015,26460,2020-01-22 00:00:00,126000
27016,26461,2020-01-24 00:00:00,100000
27017,26462,2020-01-24 00:00:00,118500
27018,26463,2020-02-04 00:00:00,164000
27019,26464,2020-02-04 00:00:00,84000
27020,26465,2020-02-06 00:00:00,111590
27021,26466,2020-02-06 00:00:00,60000
27022,26467,2020-02-15 00:00:00,135000
27023,26468,2020-02-19 00:00:00,112000
27024,26469,2020-02-21 00:00:00,239000
27025,26470,2020-02-21 00:00:00,59000
27026,26471,2020-02-22 00:00:00,89500
27027,26472,2020-02-25 00:00:00,133450
27028,26473,2020-03-06 00:00:00,190000
27029,26474,2020-03-07 00:00:00,95000
27030,26475,2020-03-07 00:00:00,170000
27031,26476,2020-03-10 00:00:00,68500
27032,26477,2020-03-11 00:00:00,131000
27033,26478,2020-03-13 00:00:00,111110
27034,26479,2020-03-27 00:00:00,156000
27035,26480,2020-03-27 00:00:00,142300
27036,26481,2020-04-08 00:00:00,130000
27037,26482,2020-04-15 00:00:00,99000
27038,26483,2020-04-17 00:00:00,103000
27039,26484,2020-05-13 00:00:00,65500
27040,26485,2020-05-14 00:00:00,94000
27041,26486,2020-05-14 00:00:00,118350
27042,26487,2020-05-15 00:00:00,136000
27043,26488,2020-05-16 00:00:00,206000
27044,26489,2020-05-19 00:00:00,89000
27045,26490,2020-05-22 00:00:00,64000
27046,26491,2020-05-27 00:00:00,120000
27047,26492,2020-05-29 00:00:00,78000
27048,26493,2020-05-29 00:00:00,126500
27049,26494,2020-05-29 00:00:00,180000
27050,26495,2020-05-29 00:00:00,138000
27051,26496,2020-06-04 00:00:00,123725
27052,26497,2020-06-06 00:00:00,181000
27053,26498,2020-06-06 00:00:00,68000
27054,26499,2020-06-08 00:00:00,77000
27055,26500,2020-06-09 00:00:00,88000
27056,26501,2020-06-15 00:00:00,101000
27057,26502,2020-06-18 00:00:00,174000
27058,26503,2020-06-19 00:00:00,115000
27059,26504,2020-06-19 00:00:00,93500
27060,26505,2020-06-24 00:00:00,110000
27061,26506,2020-06-25 00:00:00,158000
27062,26505,2020-06-25 00:00:00,106754
27063,26507,2020-06-25 00:00:00,202000
27064,26508,2020-06-27 00:00:00,59500
27065,26509,2020-01-03 00:00:00,360000
27066,26510,2020-01-15 00:00:00,259000
27067,26511,2020-01-29 00:00:00,255000
27068,26512,2020-02-08 00:00:00,450000
27069,26513,2020-04-29 00:00:00,220000
27070,26514,2020-06-17 00:00:00,340000
27071,26515,2020-06-26 00:00:00,430000
27072,26516,2020-01-10 00:00:00,133155
27073,26516,2020-01-17 00:00:00,179800
27074,26517,2020-02-06 00:00:00,127800
27075,26518,2020-02-12 00:00:00,105980
27076,26517,2020-03-12 00:00:00,153112
27077,26516,2020-03-20 00:00:00,138720
27078,26517,2020-04-30 00:00:00,148560
27079,26517,2020-06-08 00:00:00,148223
27080,26519,2020-06-09 00:00:00,260000
27081,26520,2020-06-12 00:00:00,137000
27082,26517,2020-06-30 00:00:00,140340
27083,26521,2020-01-08 00:00:00,123400
27084,26522,2020-01-08 00:00:00,109990
27085,26523,2020-01-10 00:00:00,158000
27086,26524,2020-01-15 00:00:00,150010
27087,26525,2020-01-17 00:00:00,158500
27088,26526,2020-01-21 00:00:00,99500
27089,26527,2020-01-28 00:00:00,190000
27090,26528,2020-01-29 00:00:00,94180
27091,26529,2020-01-30 00:00:00,140500
27092,26530,2020-02-03 00:00:00,72000
27093,26531,2020-02-04 00:00:00,143000
27094,26532,2020-02-04 00:00:00,70500
27095,26533,2020-02-05 00:00:00,146088
27096,26534,2020-02-07 00:00:00,160705
27097,26535,2020-02-14 00:00:00,288900
27098,26536,2020-02-20 00:00:00,90000
27099,26537,2020-02-21 00:00:00,75000
27100,26538,2020-02-24 00:00:00,122500
27101,26539,2020-02-26 00:00:00,282000
27102,26540,2020-02-26 00:00:00,82000
27103,26541,2020-03-02 00:00:00,166000
27104,26542,2020-03-03 00:00:00,64000
27105,26543,2020-03-03 00:00:00,113000
27106,26544,2020-03-05 00:00:00,73000
27107,26545,2020-03-06 00:00:00,91430
27108,26546,2020-03-10 00:00:00,212500
27109,26547,2020-03-11 00:00:00,79000
27110,26548,2020-03-13 00:00:00,128500
27111,26549,2020-04-07 00:00:00,154500
27112,26550,2020-04-08 00:00:00,241740
27113,26551,2020-04-24 00:00:00,145000
27114,26552,2020-04-29 00:00:00,175000
27115,26553,2020-05-20 00:00:00,115000
27116,26554,2020-05-27 00:00:00,96000
27117,26555,2020-05-29 00:00:00,116000
27118,26556,2020-06-04 00:00:00,152000
27119,26557,2020-06-09 00:00:00,139100
27120,26558,2020-06-11 00:00:00,199000
27121,26559,2020-06-11 00:00:00,106000
27122,26560,2020-06-11 00:00:00,160000
27123,26561,2020-06-12 00:00:00,126000
27124,26562,2020-06-18 00:00:00,285000
27125,26528,2020-06-19 00:00:00,89610
27126,26563,2020-06-22 00:00:00,93000
27127,26564,2020-06-23 00:00:00,128000
27128,26565,2020-06-23 00:00:00,167000
27129,26566,2020-06-24 00:00:00,80000
27130,26567,2020-06-25 00:00:00,125000
27131,26568,2020-06-26 00:00:00,157000
27132,26569,2020-06-26 00:00:00,103000
27133,26570,2020-06-30 00:00:00,165000
27134,26571,2020-02-08 00:00:00,135000
27135,26572,2020-03-03 00:00:00,56500
27136,26573,2020-06-08 00:00:00,140000
27137,26574,2020-06-16 00:00:00,165000
27138,26575,2020-03-16 00:00:00,159000
27139,26576,2020-04-10 00:00:00,164000
27140,26577,2020-05-11 00:00:00,182000
27141,26578,2020-05-13 00:00:00,209500
27142,26579,2020-05-27 00:00:00,131500
27143,26580,2020-06-11 00:00:00,155000
27144,26581,2020-01-21 00:00:00,108440
27145,26582,2020-03-06 00:00:00,157000
27146,26583,2020-01-02 00:00:00,275900
27147,26584,2020-06-12 00:00:00,287100
27148,26585,2020-01-08 00:00:00,212000
27149,26586,2020-01-27 00:00:00,125000
27150,26587,2020-01-27 00:00:00,253000
27151,26588,2020-01-30 00:00:00,215290
27152,26589,2020-02-12 00:00:00,268400
27153,26590,2020-02-17 00:00:00,79000
27154,26591,2020-02-19 00:00:00,156800
27155,26592,2020-02-20 00:00:00,248000
27156,26593,2020-02-28 00:00:00,279500
27157,26594,2020-03-02 00:00:00,230000
27158,26595,2020-03-03 00:00:00,430000
27159,26596,2020-03-06 00:00:00,177000
27160,26597,2020-05-15 00:00:00,265140
27161,26598,2020-05-20 00:00:00,568000
27162,26594,2020-05-22 00:00:00,230500
27163,26599,2020-05-27 00:00:00,228775
27164,26585,2020-05-28 00:00:00,201000
27165,26600,2020-06-19 00:00:00,335000
27166,26601,2020-06-19 00:00:00,217500
27167,26602,2020-06-26 00:00:00,222000
27168,26597,2020-06-30 00:00:00,252000
27169,26603,2020-02-13 00:00:00,650000
27170,26604,2020-02-24 00:00:00,212550
27171,26605,2020-03-13 00:00:00,177250
27172,26606,2020-03-25 00:00:00,213000
27173,26607,2020-06-12 00:00:00,355000
27174,26608,2020-01-21 00:00:00,92500
27175,26609,2020-01-23 00:00:00,128000
27176,26610,2020-06-19 00:00:00,116000
27177,26611,2020-06-30 00:00:00,130000
27178,26612,2020-02-25 00:00:00,225000
27179,26613,2020-06-06 00:00:00,115000
27180,26614,2020-06-18 00:00:00,239000
27181,26615,2020-02-06 00:00:00,535600
27182,26616,2020-02-20 00:00:00,245500
27183,26617,2020-02-24 00:00:00,220000
27184,26617,2020-02-27 00:00:00,210000
27185,26618,2020-02-28 00:00:00,155000
27186,26619,2020-05-13 00:00:00,429500
27187,26620,2020-06-12 00:00:00,138000
27188,26621,2020-06-23 00:00:00,179000
27189,26622,2020-06-23 00:00:00,168000
27190,26623,2020-06-25 00:00:00,187000
27191,26624,2020-04-21 00:00:00,331900
27192,26625,2020-05-04 00:00:00,335800
27193,26626,2020-05-14 00:00:00,220000
27194,26627,2020-01-03 00:00:00,171000
27195,26628,2020-01-06 00:00:00,291150
27196,26629,2020-01-11 00:00:00,130000
27197,26630,2020-01-15 00:00:00,91000
27198,26631,2020-01-29 00:00:00,80000
27199,26632,2020-02-05 00:00:00,55000
27200,26633,2020-02-07 00:00:00,129000
27201,26634,2020-02-11 00:00:00,100000
27202,26635,2020-02-17 00:00:00,102000
27203,26636,2020-02-21 00:00:00,158500
27204,26637,2020-02-26 00:00:00,148050
27205,26638,2020-02-27 00:00:00,79999
27206,26639,2020-03-05 00:00:00,229900
27207,26640,2020-03-11 00:00:00,149200
27208,26641,2020-03-12 00:00:00,179000
27209,26642,2020-03-16 00:00:00,247010
27210,26643,2020-03-31 00:00:00,152000
27211,26644,2020-04-09 00:00:00,145000
27212,26645,2020-04-24 00:00:00,168000
27213,26646,2020-04-30 00:00:00,214236
27214,26647,2020-05-11 00:00:00,159000
27215,26648,2020-05-12 00:00:00,266000
27216,26649,2020-05-15 00:00:00,70000
27217,26650,2020-05-18 00:00:00,293000
27218,26651,2020-05-26 00:00:00,140000
27219,26652,2020-05-28 00:00:00,85700
27220,26653,2020-06-17 00:00:00,159900
27221,26654,2020-06-17 00:00:00,171200
27222,26655,2020-06-18 00:00:00,101500
27223,26656,2020-06-18 00:00:00,65000
27224,26657,2020-06-23 00:00:00,240000
27225,26658,2020-06-29 00:00:00,189000
27226,26659,2020-06-29 00:00:00,135000
27227,26660,2020-02-17 00:00:00,235000
27228,26661,2020-02-28 00:00:00,110000
27229,26662,2020-03-16 00:00:00,212000
27230,26663,2020-05-15 00:00:00,315000
27231,26664,2020-05-20 00:00:00,217000
27232,26665,2020-06-03 00:00:00,84000
27233,26666,2020-02-28 00:00:00,254000
27234,26667,2020-05-29 00:00:00,80000
27235,26668,2020-03-06 00:00:00,89000
27236,26669,2020-03-19 00:00:00,193780
27237,26670,2020-05-28 00:00:00,312000
27238,26671,2020-06-12 00:00:00,110000
27239,26672,2020-01-17 00:00:00,195000
27240,26673,2020-02-28 00:00:00,140000
27241,26674,2020-05-29 00:00:00,185000
27242,26675,2020-06-13 00:00:00,193000
27243,26676,2020-01-10 00:00:00,265000
27244,26677,2020-01-20 00:00:00,155000
27245,26678,2020-02-03 00:00:00,65000
27246,26679,2020-02-18 00:00:00,128000
27247,26680,2020-03-30 00:00:00,165200
27248,26681,2020-04-30 00:00:00,273260
27249,26682,2020-05-18 00:00:00,92000
27250,26683,2020-05-29 00:00:00,363700
27251,26684,2020-06-02 00:00:00,153000
27252,26685,2020-06-04 00:00:00,31000
27253,26686,2020-06-25 00:00:00,289000
27254,26687,2020-06-30 00:00:00,342000
27255,26688,2020-01-24 00:00:00,199200
27256,26689,2020-06-19 00:00:00,270000
27257,26690,2020-06-19 00:00:00,188000
27258,26691,2020-01-10 00:00:00,130050
27259,26692,2020-01-16 00:00:00,163500
27260,26693,2020-01-21 00:00:00,197350
27261,26694,2020-01-27 00:00:00,182000
27262,26695,2020-01-29 00:00:00,201000
27263,26696,2020-01-30 00:00:00,180000
27264,26697,2020-02-03 00:00:00,151600
27265,26698,2020-02-11 00:00:00,111000
27266,26699,2020-02-12 00:00:00,125000
27267,26700,2020-02-17 00:00:00,129000
27268,26701,2020-02-20 00:00:00,91000
27269,26702,2020-03-03 00:00:00,345000
27270,26703,2020-03-04 00:00:00,162000
27271,26704,2020-03-12 00:00:00,108000
27272,26705,2020-03-12 00:00:00,157000
27273,26706,2020-04-01 00:00:00,171000
27274,26707,2020-04-03 00:00:00,138500
27275,26708,2020-04-21 00:00:00,90000
27276,26709,2020-04-30 00:00:00,393600
27277,26710,2020-05-05 00:00:00,255000
27278,26711,2020-05-15 00:00:00,91600
27279,26712,2020-05-18 00:00:00,155000
27280,26713,2020-05-18 00:00:00,242000
27281,26714,2020-05-20 00:00:00,138000
27282,26715,2020-05-20 00:00:00,83100
27283,26716,2020-05-20 00:00:00,226800
27284,26717,2020-05-22 00:00:00,250000
27285,26699,2020-05-27 00:00:00,80000
27286,26718,2020-05-29 00:00:00,147000
27287,26719,2020-06-04 00:00:00,189000
27288,26720,2020-06-05 00:00:00,175000
27289,26721,2020-06-05 00:00:00,139350
27290,26722,2020-06-15 00:00:00,190000
27291,26723,2020-06-15 00:00:00,150000
27292,26724,2020-06-17 00:00:00,156000
27293,26725,2020-01-24 00:00:00,170000
27294,26726,2020-02-06 00:00:00,148600
27295,26727,2020-02-11 00:00:00,165000
27296,26728,2020-02-14 00:00:00,107000
27297,26729,2020-04-30 00:00:00,142000
27298,26730,2020-05-25 00:00:00,341700
27299,26731,2020-06-10 00:00:00,245000
27300,26732,2020-06-19 00:00:00,111300
27301,26733,2020-06-29 00:00:00,112000
27302,26734,2020-03-10 00:00:00,113000
27303,26735,2020-01-08 00:00:00,146835
27304,26736,2020-01-14 00:00:00,358000
27305,26737,2020-01-30 00:00:00,354500
27306,26738,2020-03-13 00:00:00,130097
27307,26739,2020-05-14 00:00:00,310000
27308,26740,2020-05-22 00:00:00,95000
27309,26741,2020-05-28 00:00:00,161000
27310,26742,2020-06-11 00:00:00,255800
27311,26743,2020-05-14 00:00:00,192000
27312,26744,2020-05-25 00:00:00,72000
27313,26745,2020-06-30 00:00:00,175000
27314,26746,2020-01-03 00:00:00,213500
27315,26747,2020-01-10 00:00:00,303246
27316,26748,2020-01-13 00:00:00,385790
27317,26749,2020-01-13 00:00:00,305500
27318,26750,2020-01-15 00:00:00,316600
27319,26751,2020-01-17 00:00:00,320532
27320,26752,2020-01-17 00:00:00,322000
27321,26753,2020-01-27 00:00:00,231000
27322,26754,2020-01-31 00:00:00,396460
27323,26755,2020-02-07 00:00:00,261000
27324,26756,2020-02-13 00:00:00,161000
27325,26757,2020-02-13 00:00:00,159135
27326,26758,2020-02-14 00:00:00,218000
27327,26759,2020-02-14 00:00:00,180410
27328,26760,2020-02-19 00:00:00,259750
27329,26761,2020-02-27 00:00:00,95570
27330,26762,2020-02-28 00:00:00,310000
27331,26763,2020-02-28 00:00:00,371000
27332,26764,2020-03-02 00:00:00,180000
27333,26765,2020-03-03 00:00:00,215000
27334,26766,2020-03-04 00:00:00,156000
27335,26767,2020-03-11 00:00:00,152300
27336,26768,2020-03-16 00:00:00,190000
27337,26768,2020-03-18 00:00:00,154891
27338,26769,2020-03-30 00:00:00,219000
27339,26770,2020-05-12 00:00:00,214000
27340,26771,2020-05-14 00:00:00,480000
27341,26772,2020-05-14 00:00:00,241000
27342,26773,2020-05-20 00:00:00,333000
27343,26774,2020-05-25 00:00:00,237700
27344,26775,2020-05-28 00:00:00,151100
27345,26776,2020-05-29 00:00:00,182000
27346,26777,2020-06-12 00:00:00,129000
27347,26778,2020-06-19 00:00:00,205000
27348,26779,2020-06-22 00:00:00,177500
27349,26780,2020-06-25 00:00:00,66500
27350,26781,2020-06-25 00:00:00,186000
27351,26768,2020-06-29 00:00:00,193000
27352,26782,2020-01-15 00:00:00,154600
27353,26783,2020-01-16 00:00:00,249000
27354,26784,2020-01-21 00:00:00,103000
27355,26785,2020-01-24 00:00:00,151300
27356,26786,2020-02-19 00:00:00,238000
27357,26787,2020-02-21 00:00:00,77500
27358,26788,2020-02-27 00:00:00,162000
27359,26789,2020-02-27 00:00:00,128700
27360,26790,2020-05-11 00:00:00,210750
27361,26791,2020-05-12 00:00:00,154000
27362,26792,2020-05-18 00:00:00,204000
27363,26793,2020-05-22 00:00:00,86500
27364,26794,2020-06-04 00:00:00,62500
27365,26795,2020-06-09 00:00:00,72000
27366,26796,2020-06-16 00:00:00,70000
27367,26795,2020-06-18 00:00:00,105000
27368,26797,2020-06-19 00:00:00,189000
27369,26798,2020-01-31 00:00:00,83833
27370,26799,2020-02-11 00:00:00,74000
27371,26800,2020-02-17 00:00:00,365000
27372,26801,2020-02-19 00:00:00,279900
27373,26802,2020-02-24 00:00:00,250200
27374,26803,2020-02-27 00:00:00,215000
27375,26804,2020-03-14 00:00:00,252700
27376,26805,2020-03-16 00:00:00,92900
27377,26806,2020-01-09 00:00:00,122000
27378,26807,2020-01-17 00:00:00,213000
27379,26808,2020-02-04 00:00:00,105000
27380,26809,2020-02-05 00:00:00,265000
27381,26810,2020-02-07 00:00:00,101000
27382,26811,2020-02-17 00:00:00,172000
27383,26812,2020-02-24 00:00:00,156950
27384,26813,2020-02-25 00:00:00,218000
27385,26814,2020-02-26 00:00:00,65000
27386,26815,2020-02-27 00:00:00,199000
27387,26816,2020-03-16 00:00:00,171000
27388,26817,2020-05-25 00:00:00,458000
27389,26818,2020-05-25 00:00:00,222000
27390,26819,2020-05-26 00:00:00,126000
27391,26820,2020-05-29 00:00:00,168000
27392,26821,2020-06-03 00:00:00,314000
27393,26822,2020-06-15 00:00:00,89000
27394,26823,2020-06-23 00:00:00,185100
27395,26824,2020-01-03 00:00:00,157500
27396,26825,2020-01-07 00:00:00,78500
27397,26826,2020-01-17 00:00:00,129000
27398,26827,2020-02-14 00:00:00,146000
27399,26828,2020-02-14 00:00:00,115000
27400,26829,2020-02-17 00:00:00,180000
27401,26830,2020-03-03 00:00:00,65000
27402,26831,2020-03-17 00:00:00,170000
27403,26832,2020-04-17 00:00:00,76000
27404,26833,2020-04-17 00:00:00,215000
27405,26834,2020-04-29 00:00:00,224800
27406,26835,2020-05-05 00:00:00,247000
27407,26836,2020-05-07 00:00:00,183120
27408,26837,2020-05-15 00:00:00,82500
27409,26838,2020-05-15 00:00:00,178000
27410,26839,2020-05-20 00:00:00,92000
27411,26840,2020-05-27 00:00:00,106400
27412,26841,2020-05-27 00:00:00,111000
27413,26842,2020-05-28 00:00:00,145000
27414,26843,2020-06-04 00:00:00,91000
27415,26844,2020-06-15 00:00:00,641000
27416,26845,2020-06-17 00:00:00,110000
27417,26846,2020-01-10 00:00:00,290000
27418,26847,2020-01-29 00:00:00,126732
27419,26848,2020-02-12 00:00:00,285000
27420,26849,2020-02-13 00:00:00,172000
27421,26850,2020-02-21 00:00:00,200000
27422,26851,2020-02-24 00:00:00,67000
27423,26852,2020-02-26 00:00:00,214830
27424,26853,2020-04-03 00:00:00,230000
27425,26854,2020-04-14 00:00:00,460000
27426,26855,2020-04-20 00:00:00,167000
27427,26856,2020-04-28 00:00:00,117000
27428,26857,2020-05-15 00:00:00,320000
27429,26858,2020-05-20 00:00:00,163000
27430,26859,2020-02-08 00:00:00,137500
27431,26860,2020-02-27 00:00:00,160000
27432,26861,2020-03-06 00:00:00,102500
27433,26862,2020-03-12 00:00:00,180000
27434,26863,2020-03-20 00:00:00,127100
27435,26864,2020-03-24 00:00:00,330000
27436,26865,2020-05-28 00:00:00,68500
27437,26866,2020-06-04 00:00:00,131000
27438,26867,2020-01-31 00:00:00,155000
27439,26868,2020-02-10 00:00:00,211300
27440,26869,2020-02-13 00:00:00,167000
27441,26870,2020-02-13 00:00:00,197100
27442,26871,2020-02-21 00:00:00,205000
27443,26867,2020-02-21 00:00:00,146200
27444,26872,2020-02-26 00:00:00,98000
27445,26873,2020-02-28 00:00:00,71000
27446,26874,2020-03-02 00:00:00,149000
27447,26875,2020-04-03 00:00:00,178000
27448,26867,2020-04-14 00:00:00,157000
27449,26876,2020-05-14 00:00:00,92500
27450,26877,2020-05-18 00:00:00,134900
27451,26878,2020-05-20 00:00:00,169000
27452,26867,2020-05-20 00:00:00,154000
