Id_vente,Id_bien,Date,Valeur
2548,2503,2020-04-10 00:00:00,215000
2549,2504,2020-04-22 00:00:00,303500
2550,2505,2020-04-22 00:00:00,170000
2551,2506,2020-04-23 00:00:00,600000
2552,2507,2020-04-23 00:00:00,93000
2553,2508,2020-04-28 00:00:00,360000
2554,2509,2020-04-29 00:00:00,370000
2555,2510,2020-05-04 00:00:00,765000
2556,2467,2020-05-06 00:00:00,150000
2557,2511,2020-05-15 00:00:00,95000
2558,2512,2020-05-15 00:00:00,566000
2559,2513,2020-05-19 00:00:00,225000
2560,2514,2020-05-20 00:00:00,297000
2561,2515,2020-05-25 00:00:00,261400
2562,2516,2020-05-26 00:00:00,285000
2563,2517,2020-05-29 00:00:00,117500
2564,2518,2020-06-18 00:00:00,775300
2565,2519,2020-06-29 00:00:00,130000
2566,2520,2020-01-06 00:00:00,443000
2567,2521,2020-01-07 00:00:00,151000
2568,2522,2020-01-07 00:00:00,581098
2569,2523,2020-01-08 00:00:00,620000
2570,2524,2020-01-09 00:00:00,125110
2571,2525,2020-01-10 00:00:00,245000
2572,2526,2020-01-15 00:00:00,205000
2573,2527,2020-01-17 00:00:00,126105
2574,2528,2020-01-21 00:00:00,130000
2575,2529,2020-01-22 00:00:00,530000
2576,2530,2020-01-23 00:00:00,182000
2577,2531,2020-01-23 00:00:00,411150
2578,2532,2020-01-30 00:00:00,307500
2579,2533,2020-01-30 00:00:00,238100
2580,2534,2020-01-31 00:00:00,105000
2581,2535,2020-01-31 00:00:00,240000
2582,2536,2020-02-05 00:00:00,265000
2583,2537,2020-02-07 00:00:00,118700
2584,2538,2020-02-07 00:00:00,119000
2585,2539,2020-02-07 00:00:00,120000
2586,2540,2020-02-10 00:00:00,297000
2587,2541,2020-02-13 00:00:00,155000
2588,2542,2020-02-13 00:00:00,156500
2589,2543,2020-02-18 00:00:00,157400
2590,2544,2020-02-18 00:00:00,300000
2591,2545,2020-02-21 00:00:00,49000
2592,2546,2020-02-22 00:00:00,175000
2593,2547,2020-02-26 00:00:00,1000000
2594,2548,2020-03-02 00:00:00,220000
2595,2549,2020-03-04 00:00:00,285000
2596,2550,2020-03-05 00:00:00,158000
2597,2551,2020-01-08 00:00:00,97500
2598,2552,2020-01-08 00:00:00,309000
2599,2553,2020-01-15 00:00:00,250700
2600,2554,2020-01-24 00:00:00,377000
2601,2555,2020-01-24 00:00:00,192000
2602,2556,2020-01-27 00:00:00,31800
2603,2557,2020-01-28 00:00:00,288000
2604,2558,2020-01-29 00:00:00,87000
2605,2559,2020-01-29 00:00:00,96000
2606,2560,2020-01-29 00:00:00,229000
2607,2561,2020-01-31 00:00:00,118000
2608,2562,2020-01-31 00:00:00,325000
2609,2563,2020-02-03 00:00:00,123000
2610,2564,2020-02-05 00:00:00,107100
2611,2565,2020-02-07 00:00:00,104370
2612,2566,2020-02-07 00:00:00,127000
2613,2567,2020-02-12 00:00:00,150310
2614,2568,2020-02-13 00:00:00,61000
2615,2569,2020-02-13 00:00:00,75000
2616,2570,2020-02-17 00:00:00,343000
2617,2571,2020-02-17 00:00:00,146000
2618,2572,2020-02-18 00:00:00,103500
2619,2573,2020-02-20 00:00:00,617785
2620,2574,2020-02-20 00:00:00,294845
2621,2575,2020-02-21 00:00:00,550000
2622,2576,2020-02-21 00:00:00,283000
2623,2577,2020-02-24 00:00:00,258300
2624,2578,2020-02-26 00:00:00,159000
2625,2579,2020-02-26 00:00:00,245000
2626,2580,2020-02-27 00:00:00,195000
2627,2581,2020-02-28 00:00:00,67000
2628,2582,2020-03-03 00:00:00,160000
2629,2583,2020-03-05 00:00:00,168000
2630,2584,2020-03-05 00:00:00,90000
2631,2585,2020-03-06 00:00:00,75500
2632,2586,2020-03-06 00:00:00,262000
2633,2587,2020-03-06 00:00:00,400000
2634,2588,2020-03-12 00:00:00,162500
2635,2589,2020-03-13 00:00:00,155000
2636,2590,2020-03-19 00:00:00,330000
2637,2591,2020-03-27 00:00:00,80000
2638,2592,2020-03-27 00:00:00,60000
2639,2593,2020-04-07 00:00:00,89000
2640,2594,2020-04-09 00:00:00,205000
2641,2595,2020-04-10 00:00:00,177600
2642,2596,2020-04-16 00:00:00,208000
2643,2597,2020-04-16 00:00:00,181700
2644,2598,2020-05-04 00:00:00,0
2645,2599,2020-05-05 00:00:00,100000
2646,2600,2020-05-11 00:00:00,152000
2647,2601,2020-05-11 00:00:00,185150
2648,2602,2020-05-12 00:00:00,145500
2649,2603,2020-05-14 00:00:00,150000
2650,2604,2020-05-14 00:00:00,52000
2651,2605,2020-05-14 00:00:00,96500
2652,2606,2020-05-15 00:00:00,302000
2653,2607,2020-05-19 00:00:00,165000
2654,2608,2020-05-20 00:00:00,130000
2655,2609,2020-05-27 00:00:00,145000
2656,2610,2020-06-01 00:00:00,275000
2657,2611,2020-06-05 00:00:00,63500
2658,2612,2020-06-10 00:00:00,370000
2659,2613,2020-06-22 00:00:00,60450
2660,2614,2020-06-25 00:00:00,385000
2661,2615,2020-06-25 00:00:00,185000
2662,2616,2020-06-26 00:00:00,78000
2663,2617,2020-06-29 00:00:00,120000
2664,2618,2020-05-29 00:00:00,387000
2665,2619,2020-01-06 00:00:00,170000
2666,2620,2020-01-10 00:00:00,780000
2667,2621,2020-01-30 00:00:00,296000
2668,2622,2020-02-03 00:00:00,244285
2669,2623,2020-02-26 00:00:00,137000
2670,2624,2020-02-28 00:00:00,64000
2671,2625,2020-02-28 00:00:00,430000
2672,2626,2020-03-09 00:00:00,107000
2673,2627,2020-04-30 00:00:00,645000
2674,2628,2020-06-02 00:00:00,450000
2675,2629,2020-06-19 00:00:00,180000
2676,2630,2020-06-29 00:00:00,665000
2677,2631,2020-01-02 00:00:00,122850
2678,2632,2020-01-14 00:00:00,107000
2679,2633,2020-01-17 00:00:00,55000
2680,2634,2020-01-20 00:00:00,177000
2681,2635,2020-01-21 00:00:00,100100
2682,2636,2020-01-22 00:00:00,164221
2683,2637,2020-01-30 00:00:00,109700
2684,2638,2020-01-31 00:00:00,105000
2685,2639,2020-02-10 00:00:00,98275
2686,2640,2020-03-02 00:00:00,199000
2687,2641,2020-03-06 00:00:00,253500
2688,2642,2020-03-06 00:00:00,197070
2689,2643,2020-04-03 00:00:00,102300
2690,2644,2020-04-10 00:00:00,102500
2691,2645,2020-04-17 00:00:00,155544
2692,2646,2020-04-17 00:00:00,111700
2693,2647,2020-04-24 00:00:00,203900
2694,2648,2020-04-30 00:00:00,140000
2695,2649,2020-05-15 00:00:00,118300
2696,2650,2020-05-19 00:00:00,178000
2697,2651,2020-05-19 00:00:00,138300
2698,2652,2020-05-19 00:00:00,166000
2699,2653,2020-05-23 00:00:00,305000
2700,2654,2020-05-26 00:00:00,193500
2701,2655,2020-05-26 00:00:00,186000
2702,2656,2020-05-27 00:00:00,225000
2703,2657,2020-05-29 00:00:00,210000
2704,2658,2020-06-02 00:00:00,261500
2705,2659,2020-06-04 00:00:00,89000
2706,2660,2020-06-05 00:00:00,190000
2707,2661,2020-06-10 00:00:00,95200
2708,2662,2020-06-11 00:00:00,194000
2709,2663,2020-06-15 00:00:00,147500
2710,2664,2020-06-18 00:00:00,240000
2711,2665,2020-06-19 00:00:00,176995
2712,2666,2020-06-22 00:00:00,150250
2713,2667,2020-06-26 00:00:00,213300
2714,2668,2020-01-07 00:00:00,245000
2715,2669,2020-01-31 00:00:00,110000
2716,2670,2020-02-06 00:00:00,310000
2717,2671,2020-03-11 00:00:00,216000
2718,2672,2020-02-25 00:00:00,50000
2719,2673,2020-04-14 00:00:00,147000
2720,2674,2020-03-02 00:00:00,339500
2721,2675,2020-05-20 00:00:00,225187
2722,2676,2020-01-08 00:00:00,490000
2723,2677,2020-01-16 00:00:00,220000
2724,2678,2020-02-27 00:00:00,440000
2725,2679,2020-03-06 00:00:00,324090
2726,2680,2020-04-10 00:00:00,154000
2727,2681,2020-04-30 00:00:00,290000
2728,2682,2020-05-12 00:00:00,138500
2729,2683,2020-02-07 00:00:00,504000
2730,2684,2020-06-02 00:00:00,225000
2731,2685,2020-01-17 00:00:00,347100
2732,2686,2020-01-24 00:00:00,230000
2733,2687,2020-01-31 00:00:00,140000
2734,2688,2020-02-11 00:00:00,156000
2735,2689,2020-05-25 00:00:00,100000
2736,2690,2020-06-19 00:00:00,225000
2737,2691,2020-01-15 00:00:00,143000
2738,2692,2020-02-06 00:00:00,162000
2739,2693,2020-02-27 00:00:00,114000
2740,2694,2020-04-22 00:00:00,184000
2741,2695,2020-05-29 00:00:00,140000
2742,2696,2020-01-10 00:00:00,185000
2743,2697,2020-01-21 00:00:00,129907
2744,2698,2020-02-21 00:00:00,108000
2745,2699,2020-03-27 00:00:00,69000
2746,2700,2020-05-27 00:00:00,60000
2747,2701,2020-01-23 00:00:00,980000
2748,2702,2020-06-16 00:00:00,330000
2749,2703,2020-04-27 00:00:00,165000
2750,2704,2020-06-19 00:00:00,450000
2751,2705,2020-03-11 00:00:00,335000
2752,2706,2020-02-18 00:00:00,240000
2753,2707,2020-05-15 00:00:00,144000
2754,2708,2020-06-02 00:00:00,49700
2755,2709,2020-03-24 00:00:00,80000
2756,2710,2020-06-08 00:00:00,130000
2757,2711,2020-01-20 00:00:00,390000
2758,2712,2020-01-27 00:00:00,135000
2759,2713,2020-02-03 00:00:00,117000
2760,2714,2020-02-12 00:00:00,76700
2761,2715,2020-02-13 00:00:00,250000
2762,2716,2020-03-31 00:00:00,235000
2763,2717,2020-01-02 00:00:00,135850
2764,2718,2020-01-23 00:00:00,108000
2765,2719,2020-01-27 00:00:00,116823
2766,2720,2020-01-30 00:00:00,98000
2767,2721,2020-02-03 00:00:00,85500
2768,2722,2020-02-10 00:00:00,113000
2769,2723,2020-02-10 00:00:00,127500
2770,2724,2020-02-10 00:00:00,130000
2771,2725,2020-02-12 00:00:00,121500
2772,2726,2020-02-12 00:00:00,81000
2773,2727,2020-02-13 00:00:00,57500
2774,2728,2020-02-14 00:00:00,109000
2775,2729,2020-02-21 00:00:00,72000
2776,2730,2020-02-21 00:00:00,87000
2777,2731,2020-02-24 00:00:00,33000
2778,2732,2020-02-25 00:00:00,89500
2779,2733,2020-03-04 00:00:00,83000
2780,2734,2020-03-04 00:00:00,194000
2781,2735,2020-03-05 00:00:00,92600
2782,2736,2020-03-09 00:00:00,38500
2783,2737,2020-03-11 00:00:00,201500
2784,2738,2020-04-02 00:00:00,50500
2785,2739,2020-04-07 00:00:00,77600
2786,2740,2020-04-29 00:00:00,161200
2787,2741,2020-05-07 00:00:00,162000
2788,2742,2020-05-12 00:00:00,82000
2789,2743,2020-05-13 00:00:00,83200
2790,2744,2020-05-15 00:00:00,185000
2791,2745,2020-05-15 00:00:00,288600
2792,2746,2020-05-18 00:00:00,84000
2793,2747,2020-05-19 00:00:00,39600
2794,2748,2020-05-20 00:00:00,133100
2795,2749,2020-05-20 00:00:00,235000
2796,2750,2020-05-20 00:00:00,86512
2797,2751,2020-05-20 00:00:00,88500
2798,2752,2020-05-22 00:00:00,138000
2799,2753,2020-05-25 00:00:00,99900
2800,2754,2020-05-29 00:00:00,121000
2801,2755,2020-05-29 00:00:00,104000
2802,2756,2020-06-04 00:00:00,65000
2803,2757,2020-06-05 00:00:00,135000
2804,2758,2020-06-05 00:00:00,404000
2805,2759,2020-06-08 00:00:00,135500
2806,2755,2020-06-09 00:00:00,151000
2807,2760,2020-06-11 00:00:00,103000
2808,2761,2020-06-12 00:00:00,230000
2809,2762,2020-06-12 00:00:00,70000
2810,2763,2020-06-17 00:00:00,75000
2811,2764,2020-06-17 00:00:00,76200
2812,2760,2020-06-24 00:00:00,104275
2813,2765,2020-06-25 00:00:00,118000
2814,2731,2020-06-25 00:00:00,55000
2815,2766,2020-06-25 00:00:00,140000
2816,2767,2020-06-26 00:00:00,93000
2817,2768,2020-03-11 00:00:00,43000
2818,2769,2020-01-30 00:00:00,20000
2819,2770,2020-02-05 00:00:00,64500
2820,2771,2020-03-11 00:00:00,200000
2821,2772,2020-01-14 00:00:00,73000
2822,2773,2020-01-16 00:00:00,161100
2823,2774,2020-01-20 00:00:00,130000
2824,2775,2020-01-21 00:00:00,129900
2825,2776,2020-01-22 00:00:00,78000
2826,2777,2020-01-22 00:00:00,81500
2827,2778,2020-02-05 00:00:00,95850
2828,2779,2020-02-07 00:00:00,80000
2829,2780,2020-02-07 00:00:00,45000
2830,2781,2020-02-12 00:00:00,60550
2831,2777,2020-02-19 00:00:00,86000
2832,2782,2020-03-09 00:00:00,75000
2833,2783,2020-03-19 00:00:00,310000
2834,2784,2020-03-25 00:00:00,112880
2835,2785,2020-04-10 00:00:00,80400
2836,2786,2020-04-27 00:00:00,108500
2837,2787,2020-04-27 00:00:00,205000
2838,2788,2020-05-14 00:00:00,170000
2839,2789,2020-05-28 00:00:00,128000
2840,2790,2020-06-03 00:00:00,63300
2841,2775,2020-06-17 00:00:00,145000
2842,2791,2020-06-25 00:00:00,275000
2843,2792,2020-04-20 00:00:00,39000
2844,2793,2020-02-05 00:00:00,250000
2845,2794,2020-04-27 00:00:00,185500
2846,2795,2020-06-04 00:00:00,41000
2847,2796,2020-06-09 00:00:00,130000
2848,2797,2020-06-18 00:00:00,135000
2849,2798,2020-04-16 00:00:00,60000
2850,2799,2020-05-25 00:00:00,108500
2851,2800,2020-01-06 00:00:00,128600
2852,2801,2020-01-09 00:00:00,119175
2853,2802,2020-01-31 00:00:00,245000
2854,2803,2020-02-12 00:00:00,133000
2855,2804,2020-02-21 00:00:00,230000
2856,2805,2020-02-24 00:00:00,116000
2857,2806,2020-03-09 00:00:00,333000
2858,2807,2020-01-06 00:00:00,81000
2859,2808,2020-01-06 00:00:00,335000
2860,2809,2020-01-07 00:00:00,198000
2861,2810,2020-01-07 00:00:00,233000
2862,2811,2020-01-14 00:00:00,750000
2863,2812,2020-01-14 00:00:00,167500
2864,2813,2020-01-14 00:00:00,153000
2865,2814,2020-01-15 00:00:00,135000
2866,2815,2020-01-16 00:00:00,294000
2867,2816,2020-01-20 00:00:00,359000
2868,2817,2020-01-21 00:00:00,327000
2869,2818,2020-01-21 00:00:00,146000
2870,2819,2020-01-23 00:00:00,140500
2871,2820,2020-01-24 00:00:00,382000
2872,2821,2020-01-24 00:00:00,92500
2873,2822,2020-01-28 00:00:00,199900
2874,2823,2020-02-06 00:00:00,169000
2875,2824,2020-02-13 00:00:00,137000
2876,2825,2020-02-14 00:00:00,104000
2877,2826,2020-02-14 00:00:00,183000
2878,2827,2020-02-17 00:00:00,118000
2879,2828,2020-02-21 00:00:00,258000
2880,2829,2020-02-21 00:00:00,101800
2881,2830,2020-02-25 00:00:00,228710
2882,2831,2020-02-26 00:00:00,114000
2883,2832,2020-02-28 00:00:00,124910
2884,2833,2020-03-02 00:00:00,140000
2885,2834,2020-03-03 00:00:00,104500
2886,2835,2020-03-04 00:00:00,70000
2887,2836,2020-03-05 00:00:00,175000
2888,2837,2020-03-06 00:00:00,120000
2889,2838,2020-03-11 00:00:00,489000
2890,2839,2020-03-13 00:00:00,142718
2891,2840,2020-03-17 00:00:00,243000
2892,2841,2020-03-17 00:00:00,151000
2893,2842,2020-03-17 00:00:00,263000
2894,2843,2020-03-20 00:00:00,166070
2895,2844,2020-03-25 00:00:00,147360
2896,2845,2020-03-25 00:00:00,139000
2897,2846,2020-03-26 00:00:00,202000
2898,2847,2020-04-01 00:00:00,275000
2899,2848,2020-04-02 00:00:00,216200
2900,2849,2020-04-21 00:00:00,103000
2901,2850,2020-04-22 00:00:00,157000
2902,2851,2020-04-22 00:00:00,387400
2903,2852,2020-04-23 00:00:00,179000
2904,2853,2020-04-23 00:00:00,410000
2905,2854,2020-04-29 00:00:00,154000
2906,2855,2020-04-29 00:00:00,119000
2907,2856,2020-04-30 00:00:00,128000
2908,2857,2020-04-30 00:00:00,285000
2909,2858,2020-05-05 00:00:00,223000
2910,2859,2020-05-07 00:00:00,149000
2911,2860,2020-05-11 00:00:00,635000
2912,2861,2020-05-12 00:00:00,93000
2913,2862,2020-05-12 00:00:00,180000
2914,2863,2020-05-12 00:00:00,221770
2915,2864,2020-05-14 00:00:00,92000
2916,2865,2020-05-14 00:00:00,311436
2917,2866,2020-05-18 00:00:00,187000
2918,2867,2020-05-20 00:00:00,114500
2919,2868,2020-05-20 00:00:00,560000
2920,2869,2020-05-25 00:00:00,167000
2921,2870,2020-05-26 00:00:00,235000
2922,2871,2020-05-26 00:00:00,125000
2923,2872,2020-05-26 00:00:00,121000
2924,2873,2020-05-26 00:00:00,177000
2925,2874,2020-05-27 00:00:00,170000
2926,2875,2020-05-27 00:00:00,136000
2927,2876,2020-05-29 00:00:00,165000
2928,2877,2020-05-29 00:00:00,90000
2929,2878,2020-05-29 00:00:00,172000
2930,2879,2020-05-29 00:00:00,150000
2931,2880,2020-05-29 00:00:00,122500
2932,2881,2020-06-02 00:00:00,185750
2933,2882,2020-06-03 00:00:00,84200
2934,2883,2020-06-03 00:00:00,475000
2935,2884,2020-06-03 00:00:00,238000
2936,2885,2020-06-10 00:00:00,240000
2937,2886,2020-06-11 00:00:00,112000
2938,2887,2020-06-12 00:00:00,450000
2939,2888,2020-06-15 00:00:00,138000
2940,2889,2020-06-15 00:00:00,210000
2941,2890,2020-06-16 00:00:00,282000
2942,2891,2020-06-17 00:00:00,200000
2943,2892,2020-06-17 00:00:00,395000
2944,2893,2020-06-18 00:00:00,242000
2945,2894,2020-06-18 00:00:00,117000
2946,2895,2020-06-19 00:00:00,122000
2947,2896,2020-06-19 00:00:00,105000
2948,2897,2020-06-22 00:00:00,290000
2949,2898,2020-01-10 00:00:00,537700
2950,2899,2020-01-17 00:00:00,593800
2951,2900,2020-01-28 00:00:00,380000
2952,2901,2020-02-07 00:00:00,92000
2953,2902,2020-02-14 00:00:00,305000
2954,2903,2020-02-21 00:00:00,292500
2955,2904,2020-04-07 00:00:00,350000
2956,2905,2020-06-12 00:00:00,1264185
2957,2906,2020-01-14 00:00:00,515000
2958,2907,2020-01-16 00:00:00,175000
2959,2908,2020-01-20 00:00:00,210000
2960,2909,2020-02-03 00:00:00,291880
2961,2910,2020-02-07 00:00:00,415000
2962,2911,2020-02-20 00:00:00,203000
2963,2912,2020-02-28 00:00:00,461000
2964,2913,2020-03-02 00:00:00,218000
2965,2914,2020-03-03 00:00:00,216910
2966,2915,2020-03-04 00:00:00,484900
2967,2916,2020-03-10 00:00:00,479000
2968,2917,2020-03-10 00:00:00,65500
2969,2918,2020-03-10 00:00:00,65000
2970,2919,2020-03-16 00:00:00,153000
2971,2920,2020-03-31 00:00:00,494000
2972,2921,2020-04-15 00:00:00,300000
2973,2922,2020-04-20 00:00:00,313520
2974,2923,2020-05-11 00:00:00,340000
2975,2924,2020-05-12 00:00:00,163000
2976,2925,2020-05-13 00:00:00,211800
2977,2926,2020-05-14 00:00:00,158000
2978,2927,2020-05-27 00:00:00,235600
2979,2928,2020-05-27 00:00:00,452000
2980,2929,2020-06-05 00:00:00,250000
2981,2930,2020-06-30 00:00:00,425000
2982,2931,2020-03-16 00:00:00,32000
2983,2932,2020-01-24 00:00:00,259220
2984,2933,2020-01-31 00:00:00,88405
2985,2934,2020-02-13 00:00:00,217000
2986,2935,2020-01-07 00:00:00,73500
2987,2936,2020-01-08 00:00:00,195000
2988,2937,2020-01-24 00:00:00,71500
2989,2938,2020-01-30 00:00:00,87000
2990,2939,2020-02-03 00:00:00,95000
2991,2940,2020-02-05 00:00:00,330900
2992,2941,2020-02-06 00:00:00,116000
2993,2942,2020-03-03 00:00:00,85250
2994,2943,2020-03-05 00:00:00,190700
2995,2944,2020-05-07 00:00:00,47000
2996,2945,2020-05-15 00:00:00,12000
2997,2944,2020-05-29 00:00:00,52000
2998,2946,2020-06-19 00:00:00,176000
2999,2947,2020-04-03 00:00:00,169500
3000,2948,2020-06-19 00:00:00,59000
3001,2949,2020-05-13 00:00:00,58000
3002,2950,2020-02-14 00:00:00,42500
3003,2951,2020-06-22 00:00:00,67000
3004,2952,2020-01-16 00:00:00,117500
3005,2953,2020-01-17 00:00:00,260000
3006,2954,2020-01-20 00:00:00,128000
3007,2955,2020-01-27 00:00:00,157000
3008,2956,2020-01-31 00:00:00,100000
3009,2957,2020-02-05 00:00:00,300000
3010,2958,2020-02-07 00:00:00,208000
3011,2959,2020-02-07 00:00:00,106000
3012,2960,2020-02-11 00:00:00,2220000
3013,2961,2020-02-11 00:00:00,152015
3014,2962,2020-02-11 00:00:00,420000
3015,2963,2020-02-14 00:00:00,114500
3016,2956,2020-02-18 00:00:00,95000
3017,2964,2020-02-24 00:00:00,325000
3018,2965,2020-03-02 00:00:00,193000
3019,2966,2020-03-02 00:00:00,342000
3020,2967,2020-03-03 00:00:00,98000
3021,2968,2020-03-05 00:00:00,680000
3022,2969,2020-03-06 00:00:00,332000
3023,2970,2020-03-06 00:00:00,131000
3024,2971,2020-03-09 00:00:00,130000
3025,2972,2020-03-10 00:00:00,201000
3026,2973,2020-03-10 00:00:00,133000
3027,2974,2020-03-12 00:00:00,268000
3028,2975,2020-03-19 00:00:00,480000
3029,2971,2020-03-20 00:00:00,159000
3030,2976,2020-03-20 00:00:00,205000
3031,2977,2020-03-26 00:00:00,101000
3032,2978,2020-03-27 00:00:00,364000
3033,2979,2020-04-02 00:00:00,287000
3034,2980,2020-04-03 00:00:00,217000
3035,2981,2020-04-16 00:00:00,255000
3036,2982,2020-04-30 00:00:00,310000
3037,2983,2020-04-30 00:00:00,355000
3038,2984,2020-05-05 00:00:00,219000
3039,2985,2020-05-14 00:00:00,102000
3040,2986,2020-05-14 00:00:00,110000
3041,2987,2020-05-15 00:00:00,570000
3042,2988,2020-05-18 00:00:00,435000
3043,2952,2020-05-20 00:00:00,148000
3044,2989,2020-05-20 00:00:00,250000
3045,2990,2020-05-20 00:00:00,500000
3046,2954,2020-05-25 00:00:00,135000
3047,2991,2020-06-02 00:00:00,335000
3048,2992,2020-06-03 00:00:00,350000
3049,2993,2020-06-05 00:00:00,202000
3050,2994,2020-06-05 00:00:00,425000
3051,2995,2020-06-08 00:00:00,103000
3052,2996,2020-06-11 00:00:00,113000
3053,2997,2020-06-15 00:00:00,111000
3054,2967,2020-06-19 00:00:00,145000
3055,2998,2020-06-23 00:00:00,60000
3056,2999,2020-01-10 00:00:00,257161
3057,3000,2020-01-27 00:00:00,315000
3058,3001,2020-03-02 00:00:00,386000
3059,3002,2020-03-09 00:00:00,430000
3060,3003,2020-05-06 00:00:00,440000
3061,3004,2020-05-18 00:00:00,375550
3062,3005,2020-05-18 00:00:00,454100
3063,3006,2020-05-29 00:00:00,770500
3064,3007,2020-05-27 00:00:00,155000
3065,3008,2020-06-04 00:00:00,105000
3066,3009,2020-05-26 00:00:00,345000
3067,3010,2020-01-09 00:00:00,179000
3068,3011,2020-02-21 00:00:00,208000
3069,3012,2020-05-19 00:00:00,287000
3070,3013,2020-03-16 00:00:00,151270
3071,3014,2020-03-17 00:00:00,285000
3072,3015,2020-03-20 00:00:00,300000
3073,3016,2020-01-10 00:00:00,175500
3074,3017,2020-01-21 00:00:00,80000
3075,3018,2020-01-27 00:00:00,90000
3076,3019,2020-02-07 00:00:00,135000
3077,3020,2020-03-07 00:00:00,45000
3078,3017,2020-03-12 00:00:00,65000
3079,3021,2020-03-17 00:00:00,116000
3080,3022,2020-05-18 00:00:00,162300
3081,3023,2020-05-26 00:00:00,68000
3082,3024,2020-05-26 00:00:00,139050
3083,3025,2020-06-02 00:00:00,72500
3084,3026,2020-06-09 00:00:00,30000
3085,3019,2020-06-11 00:00:00,147700
3086,3027,2020-06-12 00:00:00,106764
3087,3019,2020-06-22 00:00:00,175000
3088,3028,2020-01-31 00:00:00,1380000
3089,3029,2020-03-16 00:00:00,1250000
3090,3030,2020-04-15 00:00:00,345000
3091,3031,2020-06-19 00:00:00,900000
3092,3032,2020-01-02 00:00:00,135500
3093,3033,2020-01-06 00:00:00,52381
3094,3034,2020-01-09 00:00:00,107000
3095,3035,2020-01-14 00:00:00,47000
3096,3036,2020-01-15 00:00:00,84000
3097,3037,2020-01-18 00:00:00,106690
3098,3038,2020-02-05 00:00:00,41500
3099,3039,2020-02-06 00:00:00,40000
3100,3040,2020-02-07 00:00:00,48000
3101,3041,2020-02-17 00:00:00,104000
3102,3042,2020-02-21 00:00:00,141500
3103,3043,2020-03-02 00:00:00,127600
3104,3044,2020-03-06 00:00:00,65268
3105,3045,2020-03-06 00:00:00,136000
3106,3046,2020-03-06 00:00:00,109150
3107,3047,2020-03-06 00:00:00,80500
3108,3048,2020-03-10 00:00:00,137000
3109,3049,2020-03-11 00:00:00,59000
3110,3050,2020-03-11 00:00:00,85430
3111,3051,2020-03-13 00:00:00,91000
3112,3052,2020-03-13 00:00:00,67000
3113,3053,2020-03-16 00:00:00,75000
3114,3054,2020-03-18 00:00:00,54000
3115,3055,2020-03-20 00:00:00,113500
3116,3056,2020-04-08 00:00:00,109500
3117,3057,2020-04-10 00:00:00,68000
3118,3058,2020-04-30 00:00:00,71940
3119,3059,2020-04-30 00:00:00,70000
3120,3060,2020-05-11 00:00:00,38000
3121,3061,2020-05-15 00:00:00,42500
3122,3062,2020-05-20 00:00:00,122350
3123,3063,2020-06-04 00:00:00,31000
3124,3064,2020-06-09 00:00:00,120000
3125,3065,2020-06-12 00:00:00,146600
3126,3066,2020-06-15 00:00:00,102500
3127,3067,2020-06-16 00:00:00,106000
3128,3068,2020-01-15 00:00:00,185000
3129,3069,2020-02-07 00:00:00,277000
3130,3070,2020-02-10 00:00:00,130700
3131,3071,2020-01-14 00:00:00,82000
3132,3072,2020-02-03 00:00:00,107000
3133,3073,2020-04-03 00:00:00,270000
3134,3074,2020-05-06 00:00:00,115000
3135,3075,2020-05-18 00:00:00,36500
3136,3076,2020-05-27 00:00:00,87000
3137,3077,2020-05-28 00:00:00,60000
3138,3078,2020-05-29 00:00:00,100000
3139,3079,2020-02-13 00:00:00,417500
3140,3080,2020-03-10 00:00:00,430000
3141,3081,2020-03-18 00:00:00,120000
3142,3082,2020-03-27 00:00:00,110000
3143,3083,2020-04-15 00:00:00,85000
3144,3084,2020-02-04 00:00:00,70000
3145,3085,2020-03-13 00:00:00,60500
3146,3086,2020-03-26 00:00:00,74000
3147,3087,2020-06-15 00:00:00,90950
3148,3088,2020-01-15 00:00:00,117000
3149,3089,2020-03-10 00:00:00,50000
3150,3090,2020-05-25 00:00:00,381300
3151,3091,2020-05-25 00:00:00,79000
3152,3092,2020-01-29 00:00:00,134800
3153,3093,2020-03-16 00:00:00,52470
3154,3094,2020-01-21 00:00:00,238000
3155,3095,2020-02-04 00:00:00,142000
3156,3096,2020-02-12 00:00:00,77000
3157,3097,2020-02-14 00:00:00,294000
3158,3098,2020-02-24 00:00:00,175000
3159,3099,2020-03-03 00:00:00,145825
3160,3100,2020-03-06 00:00:00,230000
3161,3101,2020-03-26 00:00:00,133000
3162,3102,2020-05-15 00:00:00,185000
3163,3099,2020-05-15 00:00:00,141000
3164,3103,2020-06-03 00:00:00,180000
3165,3104,2020-06-12 00:00:00,210000
3166,3105,2020-06-16 00:00:00,285000
3167,3106,2020-06-17 00:00:00,277000
3168,3107,2020-02-03 00:00:00,500000
3169,3108,2020-02-20 00:00:00,485000
3170,3109,2020-05-20 00:00:00,300000
3171,3110,2020-05-29 00:00:00,67000
3172,3111,2020-06-15 00:00:00,22000
3173,3112,2020-03-31 00:00:00,61000
3174,3113,2020-04-03 00:00:00,174352
3175,3114,2020-04-07 00:00:00,311050
3176,3115,2020-01-13 00:00:00,64700
3177,3116,2020-02-13 00:00:00,77000
3178,3117,2020-06-30 00:00:00,54000
3179,3118,2020-01-08 00:00:00,146880
3180,3119,2020-01-09 00:00:00,97800
3181,3120,2020-01-10 00:00:00,117000
3182,3121,2020-01-10 00:00:00,97000
